customer_id,comments
262786,---difficult to do business with this bank without enough branches  the banks overall poor performance has made me decide to switch soon
266062,The rates for mortgages are too costly.
42002,
18866,This bank is decent enough overall.
318,
379422,
166275,the locations of Then bank are inconvenient. things reali need to be improved here.
55666,The bank attaches great importance to the protection of customer data...
351177,The variety of financial products provided by athe pank ie good. This bank offers excellent customer service. Generally speaking - everything is fine
344226,
139290,mobile app needs to be more secure. ive been thoroughly disappointed with the level of service provided by this bank
387357,Fees and charges ok. On the whole  youre doing fine
285171,No comments to add here
15489,
302742,
174288,No comment
327708,Bank offers only a few services for my needs
13642,Very few ATMs for this bank. Really poor service overall  considering switching bank
373006,---Customer service at the bank is excellent!; Everything is pretty good;---
91317,The bank ' s online banking features ard comprehensive | I ' m quite satifyd overall.
314996,The savings interestng rates that you offer are remarkably low
305233,Very limited services for people like me. Ive been thoroughly disappointed with the level of service provided by this bank.
48398,Reasonable fees for banking services. Overall Im fairly happy with the service
324690,---The bank offers a secure and user-friendly mobile app. Everything is pretty good.---
54859,The bank's focus on online banking security is reassuring. Overall  I'm happy with the bank's service.
339532,This bank has an impressive selection of mortgage options.
384952,Reasonable monthly fees.
101337,i ' m throughly disappointed and frustrated woth the service provided
285801,Your bank should prioritize environmental concerns | Banks mortgage options are insufficient | Ive been disappointed with the service provided by this bank and am considering taking my business elsewhere
129255,---This bank goes above and beyond in supporting community initiatives---
356722,No comment
353132,I'd like to see you contribute more to our community. I've been disappointed with the service provided.
269510,bank should demonstrate a stronger commitment to social responsibility  customers should be treated better by your bank
237376,Improvements really do need to be made here.
18052,I expected better service from this bank and have been disappointed..
322370,Bank has very few services that meet my requirements. I expected a higher level of service from this bank and have been let down...
291502,Savings interest rates are unacceptably low. Not good enough at all!....
163546,Very satisfied with the quality of customer service provided by this bank; Things are pretty ok but could improve;
120679,The bank's mortgage rates are unreasonably high. Really poor service from you!!
4665,THe bank ' s website is really easy to navigate
99554,Nothing tto add. ..
167925,
144307,The branches of the bank are located in convenient locations. Overall  I am very satisfied with the service...
282019,the customer service experience is disappointing. you need to treat your customers better!!. this bank's service is really unacceptable!!..
